name,country,min_price_country,product_url,collection,reference,price_USD,min_price,price_diff
ルミノール ドゥエ パステロ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,Luminor Due,PAM01319,7893.072,7893.072,0.0
Luminor Due Luna,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,Luminor Due,PAM01557,9647.088,9600.0,47.08799999999974
ルミノール ドゥエ ルナ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,Luminor Due,PAM01179,9647.088,9600.0,47.08799999999974
ルミノール ドゥエ ルナ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,Luminor Due,PAM01301,10451.012,10400.0,51.012000000000626
ルミノール ドゥエ ルナ・ロッサ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,Luminor Due,PAM01381,7819.987999999999,7800.0,19.987999999999374
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01388-luminor-due.html,Luminor Due,PAM01388,7308.4,7300.0,8.399999999999636
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01250-luminor-due.html,Luminor Due,PAM01250,7308.4,7300.0,8.399999999999636
ルミノール ドゥエ Prada Re-Nylon,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,Luminor Due,PAM01428,7308.4,7300.0,8.399999999999636
ルミノール ドゥエ Prada Re-Nylon,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,Luminor Due,PAM01429,7308.4,7300.0,8.399999999999636
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01424-luminor-due.html,Luminor Due,PAM01424,7308.4,7300.0,8.399999999999636
ルミノール ドゥエ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01124-luminor-due.html,Luminor Due,PAM01124,8112.324,8100.0,12.323999999999614
ルミノール ドゥエ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01387-luminor-due.html,Luminor Due,PAM01387,8258.492,8258.492,0.0
ルミノール ドゥエ,Japan,Japan,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01539-luminor-due.html,Luminor Due,PAM01539,8258.492,8258.492,0.0
ルミノール ドゥエ ゴールドテック™ マドレペルラ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,Luminor Due,PAM01280,18636.42,18600.0,36.419999999998254
ルミノール ドゥエ トゥットオロ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01326-luminor-due-tuttooro.html,Luminor Due,PAM01326,37345.924,37200.0,145.92399999999907
ルミノール ドゥエ トゥットオロ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01182-luminor-due-tuttooro.html,Luminor Due,PAM01182,37345.924,37200.0,145.92399999999907
Luminor Due Luna Goldtech™ Madreperla ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01181-luminor-due-luna-goldtech-madreperla.html,Luminor Due,PAM01181,21559.78,21500.0,59.779999999998836
ルミノール ドゥエ ルナ トゥットオロ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01504-luminor-due-luna-tuttooro.html,Luminor Due,PAM01504,40342.368,40200.0,142.3680000000022
ルミノール ドゥエ イエローゴールド,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01423-luminor-due-yellow-gold.html,Luminor Due,PAM01423,21559.78,21500.0,59.779999999998836
ルミノール ドゥエ ゴールドテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01336-luminor-due-goldtech.html,Luminor Due,PAM01336,21559.78,21500.0,59.779999999998836
ルミノール ドゥエ プラチナテック™,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01329-luminor-due-platinumtech.html,Luminor Due,PAM01329,39319.192,39200.0,119.19200000000274
ルミノール ドゥエ トゥットオロ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01494-luminor-due-tuttooro.html,Luminor Due,PAM01494,41292.46,41200.0,92.45999999999913
ルミノール ドゥエ トゥットオロ,Japan,USA,https://www.panerai.com/jp/ja/collections/watch-collection/luminor-due/pam01442-luminor-due-tuttooro.html,Luminor Due,PAM01442,41292.46,41200.0,92.45999999999913
