currency,collection,product_url,reference,price,year,image_url,country,brand,name,availability,currency_code,price_GBP,price_EUR,price_USD,price_JPY
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,PAM01466,16900,2025,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,France,PANERAI,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,EUR,14162.199999999999,16900.0,18246.93,2699888.23
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,PAM01405,195000,2025,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,France,PANERAI,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,EUR,163410.0,195000.0,210541.50000000003,31152556.5
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,PAM01513,20100,2025,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,France,PANERAI,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,EUR,16843.8,20100.0,21701.97,3211109.67
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01590-submersible.html,PAM01590,9700,2025,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,France,PANERAI,Submersible,Available,EUR,8128.599999999999,9700.0,10473.09,1549639.99
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02973-submersible.html,PAM02973,9700,2025,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,France,PANERAI,Submersible,Available,EUR,8128.599999999999,9700.0,10473.09,1549639.99
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02683-submersible.html,PAM02683,10700,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,France,PANERAI,Submersible,Available,EUR,8966.6,10700.0,11552.79,1709396.69
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02068-submersible.html,PAM02068,11900,2025,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,France,PANERAI,Submersible,Available,EUR,9972.199999999999,11900.0,12848.430000000002,1901104.73
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,PAM01595,10100,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,France,PANERAI,Submersible QuarantaQuattro,Available,EUR,8463.8,10100.0,10904.970000000001,1613542.67
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,PAM01596,10100,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,France,PANERAI,Submersible QuarantaQuattro,Available,EUR,8463.8,10100.0,10904.970000000001,1613542.67
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,PAM01518,10400,2025,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,France,PANERAI,Submersible QuarantaQuattro Navy SEALs,Available,EUR,8715.199999999999,10400.0,11228.880000000001,1661469.68
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,PAM01323,11300,2025,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,France,PANERAI,Submersible GMT Navy SEALs,Available,EUR,9469.4,11300.0,12200.61,1805250.71
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,PAM01676,12100,2025,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,France,PANERAI,Submersible QuarantaQuattro Mike Horn   ,Available,EUR,10139.8,12100.0,13064.37,1933056.0699999998
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,PAM01681,12300,2025,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,France,PANERAI,Submersible QuarantaQuattro Luna Rossa,Out of Stock,EUR,10307.4,12300.0,13280.310000000001,1965007.41
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,PAM01288,11800,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,France,PANERAI,Submersible QuarantaQuattro Grigio Roccia,Available,EUR,9888.4,11800.0,12740.460000000001,1885129.06
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,PAM01289,11800,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,France,PANERAI,Submersible QuarantaQuattro Blu Profondo,Available,EUR,9888.4,11800.0,12740.460000000001,1885129.06
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,PAM01287,11800,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,France,PANERAI,Submersible QuarantaQuattro Verde Smeraldo,Available,EUR,9888.4,11800.0,12740.460000000001,1885129.06
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,PAM02231,17900,2025,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,France,PANERAI,Submersible Carbotech™,Available,EUR,15000.199999999999,17900.0,19326.63,2859644.9299999997
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,PAM01074,18000,2025,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,France,PANERAI,Submersible Bronzo ,Out of Stock,EUR,15084.0,18000.0,19434.600000000002,2875620.6
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,PAM01232,18900,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,France,PANERAI,Submersible QuarantaQuattro Carbotech™,Available,EUR,15838.199999999999,18900.0,20406.33,3019401.63
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,PAM01241,52000,2025,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,France,PANERAI,Submersible S Brabus Blue Shadow Edition,Available,EUR,43576.0,52000.0,56144.40000000001,8307348.399999999
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,PAM01403,52000,2025,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,France,PANERAI,Submersible S Brabus,Out of Stock,EUR,43576.0,52000.0,56144.40000000001,8307348.399999999
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,PAM01283,52000,2025,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,France,PANERAI,Submersible S Brabus Carbotech™,Out of Stock,EUR,43576.0,52000.0,56144.40000000001,8307348.399999999
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02305-submersible-titanio.html,PAM02305,10900,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,France,PANERAI,Submersible Titanio,Available,EUR,9134.199999999999,10900.0,11768.730000000001,1741348.03
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,PAM02692,15100,2025,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,France,PANERAI,Submersible BMG-TECH™,Available,EUR,12653.8,15100.0,16303.470000000001,2412326.17
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,PAM01669,13900,2025,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,France,PANERAI,Submersible Navy SEALs Titanio,Available,EUR,11648.199999999999,13900.0,15007.830000000002,2220618.13
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,PAM02616,19300,2025,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,France,PANERAI,Submersible Carbotech™,Available,EUR,16173.4,19300.0,20838.210000000003,3083304.31
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,PAM02979,20600,2025,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,France,PANERAI,Submersible Marina Militare Carbotech™,Available,EUR,17262.8,20600.0,22241.820000000003,3290988.02
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,PAM00968,19000,2025,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,France,PANERAI,Submersible Bronzo,Out of Stock,EUR,15922.0,19000.0,20514.300000000003,3035377.3
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,PAM01670,95000,2025,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,France,PANERAI,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,EUR,79610.0,95000.0,102571.50000000001,15176886.5
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,PAM01800,108000,2025,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,France,PANERAI,Submersible Elux LAB-ID,Out of Stock,EUR,90504.0,108000.0,116607.6,17253723.599999998
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,PAM02239,31000,2025,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,France,PANERAI,Submersible Forze Speciali,Available,EUR,25978.0,31000.0,33470.700000000004,4952457.7
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,PAM01521,35000,2025,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,France,PANERAI,Submersible Chrono Navy SEALs,Out of Stock,EUR,29330.0,35000.0,37789.50000000001,5591484.5
€,Submersible,https://www.panerai.com/fr/fr/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,PAM02164,30500,2025,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,France,PANERAI,Submersible Goldtech™,Available,EUR,25559.0,30500.0,32930.850000000006,4872579.35
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,PAM01378,7500,2025,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,France,PANERAI,Luminor Due Luna Rossa,Available,EUR,6285.0,7500.0,8097.750000000001,1198175.25
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01248-luminor-due.html,PAM01248,7000,2025,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,France,PANERAI,Luminor Due,Available,EUR,5866.0,7000.0,7557.900000000001,1118296.9
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01273-luminor-due.html,PAM01273,7000,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,France,PANERAI,Luminor Due,Available,EUR,5866.0,7000.0,7557.900000000001,1118296.9
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01552-luminor-due.html,PAM01552,7000,2025,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,France,PANERAI,Luminor Due,Out of Stock,EUR,5866.0,7000.0,7557.900000000001,1118296.9
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,PAM01425,7000,2025,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,France,PANERAI,Luminor Due,Out of Stock,EUR,5866.0,7000.0,7557.900000000001,1118296.9
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,PAM01426,7000,2025,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,France,PANERAI,Luminor Due,Out of Stock,EUR,5866.0,7000.0,7557.900000000001,1118296.9
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01123-luminor-due.html,PAM01123,7800,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,France,PANERAI,Luminor Due,Available,EUR,6536.4,7800.0,8421.660000000002,1246102.26
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01508-luminor-due.html,PAM01508,8000,2025,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,France,PANERAI,Luminor Due,Available,EUR,6704.0,8000.0,8637.6,1278053.5999999999
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,PAM01311,8000,2025,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,France,PANERAI,Luminor Due Pastello,Available,EUR,6704.0,8000.0,8637.6,1278053.5999999999
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,PAM01309,8000,2025,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,France,PANERAI,Luminor Due Pastello,Available,EUR,6704.0,8000.0,8637.6,1278053.5999999999
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,PAM01319,8000,2025,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,France,PANERAI,Luminor Due Pastello,Available,EUR,6704.0,8000.0,8637.6,1278053.5999999999
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,PAM01557,9800,2025,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,France,PANERAI,Luminor Due Luna,Out of Stock,EUR,8212.4,9800.0,10581.060000000001,1565615.66
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,PAM01179,9800,2025,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,France,PANERAI,Luminor Due Luna,Available,EUR,8212.4,9800.0,10581.060000000001,1565615.66
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,PAM01301,10600,2025,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,France,PANERAI,Luminor Due Luna,Available,EUR,8882.8,10600.0,11444.820000000002,1693421.02
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,PAM01381,7900,2025,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,France,PANERAI,Luminor Due Luna Rossa,Available,EUR,6620.2,7900.0,8529.630000000001,1262077.93
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01388-luminor-due.html,PAM01388,7400,2025,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,France,PANERAI,Luminor Due,Available,EUR,6201.2,7400.0,7989.780000000001,1182199.58
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01250-luminor-due.html,PAM01250,7400,2025,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,France,PANERAI,Luminor Due,Available,EUR,6201.2,7400.0,7989.780000000001,1182199.58
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,PAM01428,7400,2025,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,France,PANERAI,Luminor Due Prada Re-Nylon,Available,EUR,6201.2,7400.0,7989.780000000001,1182199.58
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,PAM01429,7400,2025,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,France,PANERAI,Luminor Due Prada Re-Nylon,Available,EUR,6201.2,7400.0,7989.780000000001,1182199.58
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01424-luminor-due.html,PAM01424,7400,2025,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,France,PANERAI,Luminor Due,Available,EUR,6201.2,7400.0,7989.780000000001,1182199.58
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01124-luminor-due.html,PAM01124,8200,2025,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,France,PANERAI,Luminor Due,Available,EUR,6871.599999999999,8200.0,8853.54,1310004.94
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01387-luminor-due.html,PAM01387,8400,2025,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,France,PANERAI,Luminor Due,Available,EUR,7039.2,8400.0,9069.480000000001,1341956.28
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01539-luminor-due.html,PAM01539,8400,2025,https://www.panerai.com/content/dam/rcq/pan/I2/0p/Zu/3Q/TK/uQ/1S/Vo/nF/r1/og/I20pZu3QTKuQ1SVonFr1og.png,France,PANERAI,Luminor Due,Available,EUR,7039.2,8400.0,9069.480000000001,1341956.28
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01280-luminor-due-goldtech-madreperla.html,PAM01280,18900,2025,https://www.panerai.com/content/dam/rcq/pan/21/48/54/2/2148542.png,France,PANERAI,Luminor Due Goldtech™ Madreperla,Available,EUR,15838.199999999999,18900.0,20406.33,3019401.63
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01326-luminor-due-tuttooro.html,PAM01326,38000,2025,https://www.panerai.com/content/dam/rcq/pan/Wm/Uv/lT/il/wE/a8/dg/uF/tk/Z8/0g/WmUvlTilwEa8dguFtkZ80g.png,France,PANERAI,Luminor Due TuttoOro,Available,EUR,31844.0,38000.0,41028.600000000006,6070754.6
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01182-luminor-due-tuttooro.html,PAM01182,38000,2025,https://www.panerai.com/content/dam/rcq/pan/69/xj/mr/-G/S0/K3/fq/D4/rV/5T/9g/69xjmr-GS0K3fqD4rV5T9g.png,France,PANERAI,Luminor Due TuttoOro,Available,EUR,31844.0,38000.0,41028.600000000006,6070754.6
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01181-luminor-due-luna-goldtech-madreperla.html,PAM01181,21900,2025,https://www.panerai.com/content/dam/rcq/pan/vL/qo/sj/4J/y0/qc/s7/1S/Xz/2T/Ow/vLqosj4Jy0qcs71SXz2TOw.png,France,PANERAI,Luminor Due Luna Goldtech™ Madreperla ,Available,EUR,18352.2,21900.0,23645.430000000004,3498671.73
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01504-luminor-due-luna-tuttooro.html,PAM01504,41000,2025,https://www.panerai.com/content/dam/rcq/pan/_d/1p/UX/qj/lU/eJ/ue/jn/Xb/m-/ZQ/_d1pUXqjlUeJuejnXbm-ZQ.png,France,PANERAI,Luminor Due Luna TuttoOro,Available,EUR,34358.0,41000.0,44267.700000000004,6550024.7
€,Luminor Due,https://www.panerai.com/fr/fr/collections/watch-collection/luminor-due/pam01423-luminor-due-yellow-gold.html,PAM01423,21900,2025,https://www.panerai.com/content/dam/rcq/pan/KI/M4/1D/HS/gk/WB/Vm/dk/0q/da/UQ/KIM41DHSgkWBVmdk0qdaUQ.png,France,PANERAI,Luminor Due en or jaune,Available,EUR,18352.2,21900.0,23645.430000000004,3498671.73
