reference,brand,product_url,price,year,currency,image_url,collection,country,name,availability,currency_code,price_USD,price_EUR,price_GBP,price_JPY
PAM00670,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00670-luminor-equation-of-time-gmt-titanio.html,20700.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/14/08/20/0/1408200.png,Luminor,UK,Luminor Equation of Time GMT Titanio,Available,GBP,26142.03,25073.91,20700.0,3912469.7399999998
PAM01060,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam01060-luminor-tourbillon-gmt.html,130200.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/21/64/94/7/2164947.png,Luminor,UK,Luminor Tourbillon GMT,Out of Stock,GBP,164429.58,157711.26,130200.0,24608867.639999997
PAM00920,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor/pam00920-luminor-tourbillon-moon-phases-equation-of-time-gmt--la.html,185900.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/16/49/88/2/1649882.png,Luminor,UK,Luminor Tourbillon Moon Phases Equation of Time GMT - L’Astronomo,Out of Stock,GBP,234773.11,225180.67,185900.0,35136624.379999995
PAM01565,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01565-submersible-luna-rossa.html,9800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/eF/U8/Cs/i-/Rm/iU/J8/g-/RV/zu/FQ/eFU8Csi-RmiUJ8g-RVzuFQ.png,Submersible,UK,Submersible Luna Rossa,Available,GBP,12376.419999999998,11870.74,9800.0,1852280.3599999999
PAM01579,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01579-submersible-luna-rossa.html,9500.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/s3/TK/qr/fW/Qd/S3/Ae/7p/RH/lM/0A/s3TKqrfWQdS3Ae7pRHlM0A.png,Submersible,UK,Submersible Luna Rossa,Available,GBP,11997.55,11507.35,9500.0,1795577.9
PAM01507,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01507-submersible-gmt-luna-rossa-titanio.html,10600.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/ix/02/wr/hb/T0/Kj/JT/tX/DQ/H-/VQ/ix02wrhbT0KjJTtXDQH-VQ.png,Submersible,UK,Submersible GMT Luna Rossa Titanio,Available,GBP,13386.74,12839.78,10600.0,2003486.92
PAM01563,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01563-submersible-luna-rossa-carbotech.html,15600.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/nL/cF/Gj/Cp/SW/WO/2g/bX/qa/wF/qw/nLcFGjCpSWWO2gbXqawFqw.png,Submersible,UK,Submersible Luna Rossa Carbotech™,Out of Stock,GBP,19701.239999999998,18896.280000000002,15600.0,2948527.92
PAM01543,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01543-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,14300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/8W/58/Pm/8p/Sm/Cb/bP/rt/oR/9j/Yg/8W58Pm8pSmCbbPrtoR9jYg.png,Submersible,UK,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,GBP,18059.469999999998,17321.59,14300.0,2702817.26
PAM01466,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01466-submersible-quarantaquattro-luna-rossa-ti-ceramitech.html,14300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/pv/nm/Af/Bx/RC/Ca/gf/sN/AQ/o3/LQ/pvnmAfBxRCCagfsNAQo3LQ.png,Submersible,UK,Submersible QuarantaQuattro Luna Rossa Ti-Ceramitech™,Available,GBP,18059.469999999998,17321.59,14300.0,2702817.26
PAM01405,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01405-submersible-tourbillon-gmt-luna-rossa-experience-editio.html,134300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/2T/Pz/VE/A5/TJ/qP/hT/oB/Nh/bG/_Q/2TPzVEA5TJqPhToBNhbG_Q.png,Submersible,UK,Submersible Tourbillon GMT Luna Rossa Experience Edition,Out of Stock,GBP,169607.47,162677.59,134300.0,25383801.259999998
PAM01513,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01513-submersible-quarantaquattro-gmt-navy-seals-carbotech.html,17000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/1F/JD/5j/NG/RS/We/7S/rS/w1/bk/fQ/1FJD5jNGRSWe7SrSw1bkfQ.png,Submersible,UK,Submersible QuarantaQuattro GMT Navy SEALs Carbotech™,Available,GBP,21469.3,20592.100000000002,17000.0,3213139.4
PAM01590,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01590-submersible.html,8200.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/bk/Dr/Si/Cl/xk/ii/tB/IY/OU/Os/HQ/bkDrSiClxkiitBIYOUOsHQ.png,Submersible,UK,Submersible,Available,GBP,10355.779999999999,9932.66,8200.0,1549867.24
PAM02973,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02973-submersible.html,8200.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/19/18/47/7/1918477.png,Submersible,UK,Submersible,Available,GBP,10355.779999999999,9932.66,8200.0,1549867.24
PAM02683,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02683-submersible.html,9100.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/18/18/65/0/1818650.png,Submersible,UK,Submersible,Out of Stock,GBP,11492.39,11022.83,9100.0,1719974.6199999999
PAM02068,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02068-submersible.html,10100.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/21/69/21/8/2169218.png,Submersible,UK,Submersible,Available,GBP,12755.289999999999,12234.130000000001,10100.0,1908982.8199999998
PAM01595,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01595-submersible-quarantaquattro.html,8600.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/07/80/2/2307802.png,Submersible,UK,Submersible QuarantaQuattro,Available,GBP,10860.939999999999,10417.18,8600.0,1625470.5199999998
PAM01596,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01596-submersible-quarantaquattro.html,8600.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/07/82/3/2307823.png,Submersible,UK,Submersible QuarantaQuattro,Available,GBP,10860.939999999999,10417.18,8600.0,1625470.5199999998
PAM01518,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01518-submersible-quarantaquattro-navy-seals.html,8800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/4A/98/Kb/Z2/S6/uD/jB/JL/VC/Ts/bg/4A98KbZ2S6uDjBJLVCTsbg.png,Submersible,UK,Submersible QuarantaQuattro Navy SEALs,Available,GBP,11113.519999999999,10659.44,8800.0,1663272.16
PAM01323,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01323-submersible-gmt-navy-seals.html,9600.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/wU/AA/78/ij/zU/6D/hw/sJ/dj/NG/Uw/wUAA78ijzU6DhwsJdjNGUw.png,Submersible,UK,Submersible GMT Navy SEALs,Out of Stock,GBP,12123.839999999998,11628.48,9600.0,1814478.72
PAM01676,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01676-submersible-quarantaquattro-mike-horn.html,10300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/A3/KM/Bt/Wu/Si/ml/4e/Tl/Z5/Aj/cA/A3KMBtWuSiml4eTlZ5AjcA.png,Submersible,UK,Submersible QuarantaQuattro Mike Horn   ,Available,GBP,13007.869999999999,12476.390000000001,10300.0,1946784.46
PAM01681,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01681-submersible-quarantaquattro-luna-rossa.html,10400.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/gR/PC/qL/Hg/Sf/W6/3V/0x/ZW/AN/wA/gRPCqLHgSfW63V0xZWANwA.png,Submersible,UK,Submersible QuarantaQuattro Luna Rossa,Out of Stock,GBP,13134.16,12597.52,10400.0,1965685.2799999998
PAM01288,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01288-submersible-quarantaquattro-grigio-roccia.html,10000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/07/86/6/2307866.png,Submersible,UK,Submersible QuarantaQuattro Grigio Roccia,Available,GBP,12629.0,12113.0,10000.0,1890081.9999999998
PAM01289,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01289-submersible-quarantaquattro-blu-profondo.html,10000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/07/84/8/2307848.png,Submersible,UK,Submersible QuarantaQuattro Blu Profondo,Available,GBP,12629.0,12113.0,10000.0,1890081.9999999998
PAM01287,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01287-submersible-quarantaquattro-verde-smeraldo.html,10000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/07/84/0/2307840.png,Submersible,UK,Submersible QuarantaQuattro Verde Smeraldo,Available,GBP,12629.0,12113.0,10000.0,1890081.9999999998
PAM02231,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02231-submersible-carbotech.html,15100.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/44/86/9/2344869.png,Submersible,UK,Submersible Carbotech™,Available,GBP,19069.789999999997,18290.63,15100.0,2854023.82
PAM01074,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01074-submersible-bronzo.html,15200.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/21/33/34/4/2133344.png,Submersible,UK,Submersible Bronzo ,Available,GBP,19196.079999999998,18411.760000000002,15200.0,2872924.6399999997
PAM01232,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01232-submersible-quarantaquattro-carbotech.html,16000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/07/82/6/2307826.png,Submersible,UK,Submersible QuarantaQuattro Carbotech™,Available,GBP,20206.399999999998,19380.8,16000.0,3024131.1999999997
PAM01241,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01241-submersible-s-brabus-blue-shadow-edition.html,35900.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/U2/nF/8D/-f/SB/-t/gx/HO/CO/Dp/dg/U2nF8D-fSB-tgxHOCODpdg.png,Submersible,UK,Submersible S Brabus Blue Shadow Edition,Out of Stock,GBP,45338.10999999999,43485.67,35900.0,6785394.38
PAM01403,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01403-submersible-s-brabus.html,35900.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/K3/JK/9I/Io/tU/6I/ZP/Vh/pP/h2/Qw/K3JK9IIotU6IZPVhpPh2Qw.png,Submersible,UK,Submersible S Brabus,Out of Stock,GBP,45338.10999999999,43485.67,35900.0,6785394.38
PAM01283,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01283-submersible-s-brabus-carbotech.html,35900.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/yN/Jv/Qn/MQ/R0/Gc/Rj/8T/9-/xV/WQ/yNJvQnMQR0GcRj8T9-xVWQ.png,Submersible,UK,Submersible S Brabus Carbotech™,Out of Stock,GBP,45338.10999999999,43485.67,35900.0,6785394.38
PAM02305,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02305-submersible-titanio.html,9200.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/14/62/63/2/1462632.png,Submersible,UK,Submersible Titanio,Available,GBP,11618.679999999998,11143.960000000001,9200.0,1738875.44
PAM02692,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02692-submersible-bmg-tech.html,12800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/14/62/62/8/1462628.png,Submersible,UK,Submersible BMG-TECH™,Available,GBP,16165.119999999999,15504.640000000001,12800.0,2419304.96
PAM01669,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01669-submersible-navy-seals-titanio.html,11800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/E3/pO/EU/Hi/TV/So/QV/Y3/2p/45/cg/E3pOEUHiTVSoQVY32p45cg.png,Submersible,UK,Submersible Navy SEALs Titanio,Available,GBP,14902.22,14293.34,11800.0,2230296.76
PAM02616,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02616-submersible-carbotech.html,16300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/B7/vA/ev/hg/Q5/eK/ol/qo/pT/yI/Jg/B7vAevhgQ5eKolqopTyIJg.png,Submersible,UK,Submersible Carbotech™,Available,GBP,20585.269999999997,19744.190000000002,16300.0,3080833.6599999997
PAM02979,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02979-submersible-marina-militare-carbotech.html,17400.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/18/18/65/5/1818655.png,Submersible,UK,Submersible Marina Militare Carbotech™,Available,GBP,21974.46,21076.62,17400.0,3288742.6799999997
PAM00968,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam00968-submersible-bronzo.html,16100.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/18/95/60/5/1895605.png,Submersible,UK,Submersible Bronzo,Out of Stock,GBP,20332.69,19501.93,16100.0,3043032.02
PAM01670,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01670-submersible-gmt-titanio-mike-horn-experience-edition.html,65500.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/Vq/s9/8n/Uk/TY/60/z4/Gh/2e/cj/dg/Vqs98nUkTY60z4Gh2ecjdg.png,Submersible,UK,Submersible GMT Titanio Mike Horn Experience Edition,Out of Stock,GBP,82719.95,79340.15000000001,65500.0,12380037.1
PAM01800,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01800-submersible-elux-lab-id.html,74400.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/lj/Vl/-U/GM/Qb/2I/v0/VH/xR/2w/Uw/ljVl-UGMQb2Iv0VHxR2wUw.png,Submersible,UK,Submersible Elux LAB-ID,Out of Stock,GBP,93959.76,90120.72,74400.0,14062210.079999998
PAM02239,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02239-submersible-forze-speciali.html,26200.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/23/07/81/3/2307813.png,Submersible,UK,Submersible Forze Speciali,Available,GBP,33087.979999999996,31736.06,26200.0,4952014.84
PAM01521,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam01521-submersible-chrono-navy-seals-titanio.html,29700.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/bW/sU/D8/w3/RT/qG/Ao/PD/im/wu/aw/bWsUD8w3RTqGAoPDimwuaw.png,Submersible,UK,Submersible Chrono Navy SEALs Titanio,Out of Stock,GBP,37508.13,35975.61,29700.0,5613543.54
PAM02164,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02164-submersible-goldtech.html,25800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/21/34/44/9/2134449.png,Submersible,UK,Submersible Goldtech™,Available,GBP,32582.819999999996,31251.54,25800.0,4876411.56
PAM02070,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/submersible/pam02070-submersible-quarantaquattro-goldtech-orocarbo.html,28700.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/20/81/27/2/2081272.png,Submersible,UK,Submersible QuarantaQuattro Goldtech™ OroCarbo,Available,GBP,36245.229999999996,34764.31,28700.0,5424535.34
PAM01378,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01378-luminor-due-luna-rossa.html,6400.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/zl/wP/6F/po/ik/mE/rT/Xk/rs/p-/kg/zlwP6FpoikmErTXkrsp-kg.png,Luminor Due,UK,Luminor Due Luna Rossa,Available,GBP,8082.5599999999995,7752.320000000001,6400.0,1209652.48
PAM01248,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01248-luminor-due.html,6000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/22/30/73/6/2230736.png,Luminor Due,UK,Luminor Due,Available,GBP,7577.4,7267.8,6000.0,1134049.2
PAM01273,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01273-luminor-due.html,6000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/22/22/22/7/2222227.png,Luminor Due,UK,Luminor Due,Available,GBP,7577.4,7267.8,6000.0,1134049.2
PAM01552,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01552-luminor-due.html,6000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/HJ/_a/lw/8B/RA/Sx/Y8/q6/g2/WJ/Ug/HJ_alw8BRASxY8q6g2WJUg.png,Luminor Due,UK,Luminor Due,Out of Stock,GBP,7577.4,7267.8,6000.0,1134049.2
PAM01425,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01425-luminor-due-prada-re-nylon.html,6000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/q0/6u/Ps/D3/o0/uv/1O/wW/UO/GP/Yw/q06uPsD3o0uv1OwWUOGPYw.png,Luminor Due,UK,Luminor Due,Out of Stock,GBP,7577.4,7267.8,6000.0,1134049.2
PAM01426,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01426-luminor-due-prada-re-nylon.html,6000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/ys/8B/gl/qv/ZE/-A/GE/12/LW/UK/3Q/ys8BglqvZE-AGE12LWUK3Q.png,Luminor Due,UK,Luminor Due,Out of Stock,GBP,7577.4,7267.8,6000.0,1134049.2
PAM01123,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01123-luminor-due.html,6600.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/21/64/94/5/2164945.png,Luminor Due,UK,Luminor Due,Available,GBP,8335.14,7994.58,6600.0,1247454.1199999999
PAM01508,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01508-luminor-due.html,6800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/6c/CY/ZU/EL/QB/6f/8q/ZA/D8/Xo/Wg/6cCYZUELQB6f8qZAD8XoWg.png,Luminor Due,UK,Luminor Due,Available,GBP,8587.72,8236.84,6800.0,1285255.76
PAM01311,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01311-luminor-due-pastello.html,6800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/f0/Kg/cQ/0c/wE/K2/EH/T5/Cr/7Q/tg/f0KgcQ0cwEK2EHT5Cr7Qtg.png,Luminor Due,UK,Luminor Due Pastello,Available,GBP,8587.72,8236.84,6800.0,1285255.76
PAM01309,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01309-luminor-due-pastello.html,6800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/lD/Ui/oS/Um/JE/C-/Qy/g8/4K/Q5/3A/lDUioSUmJEC-Qyg84KQ53A.png,Luminor Due,UK,Luminor Due Pastello,Available,GBP,8587.72,8236.84,6800.0,1285255.76
PAM01319,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01319-luminor-due-pastello.html,6800.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/oc/uL/hW/hT/B0/KQ/Ru/GP/Zy/JT/tA/ocuLhWhTB0KQRuGPZyJTtA.png,Luminor Due,UK,Luminor Due Pastello,Available,GBP,8587.72,8236.84,6800.0,1285255.76
PAM01557,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01557-luminor-due-luna.html,8300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/Fl/dN/c2/oV/oU/yF/rG/rC/z5/93/Vw/FldNc2oVoUyFrGrCz593Vw.png,Luminor Due,UK,Luminor Due Luna,Available,GBP,10482.07,10053.79,8300.0,1568768.0599999998
PAM01179,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01179-luminor-due-luna.html,8300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/U3/zr/M7/Gh/9U/G9/XR/os/H2/bH/KQ/U3zrM7Gh9UG9XRosH2bHKQ.png,Luminor Due,UK,Luminor Due Luna,Available,GBP,10482.07,10053.79,8300.0,1568768.0599999998
PAM01301,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01301-luminor-due-luna.html,9000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/yO/9E/55/qM/dU/Sl/Ul/is/S7/bp/sA/yO9E55qMdUSlUlisS7bpsA.png,Luminor Due,UK,Luminor Due Luna,Available,GBP,11366.099999999999,10901.7,9000.0,1701073.7999999998
PAM01381,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01381-luminor-due-luna-rossa.html,6700.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/ZZ/5p/ql/Ii/GU/m5/Th/ET/a1/lS/uw/ZZ5pqlIiGUm5ThETa1lSuw.png,Luminor Due,UK,Luminor Due Luna Rossa,Available,GBP,8461.43,8115.71,6700.0,1266354.94
PAM01388,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01388-luminor-due.html,6300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/KX/C8/SR/J0/CE/Ob/Dt/N5/Fl/Pi/BA/KXC8SRJ0CEObDtN5FlPiBA.png,Luminor Due,UK,Luminor Due,Available,GBP,7956.2699999999995,7631.1900000000005,6300.0,1190751.66
PAM01250,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01250-luminor-due.html,6300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/22/22/24/6/2222246.png,Luminor Due,UK,Luminor Due,Available,GBP,7956.2699999999995,7631.1900000000005,6300.0,1190751.66
PAM01428,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01428-luminor-due-prada-re-nylon.html,6300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/ZB/6j/jj/Od/zE/ab/e0/St/3g/TI/Iw/ZB6jjjOdzEabe0St3gTIIw.png,Luminor Due,UK,Luminor Due Prada Re-Nylon,Available,GBP,7956.2699999999995,7631.1900000000005,6300.0,1190751.66
PAM01429,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01429-luminor-due-prada-re-nylon.html,6300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/R4/6o/jT/oC/pU/C_/Gh/K-/IU/2v/IQ/R46ojToCpUC_GhK-IU2vIQ.png,Luminor Due,UK,Luminor Due Prada Re-Nylon,Available,GBP,7956.2699999999995,7631.1900000000005,6300.0,1190751.66
PAM01424,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01424-luminor-due.html,6300.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/pK/6-/0b/sJ/kk/av/im/kS/ar/po/9A/pK6-0bsJkkavimkSarpo9A.png,Luminor Due,UK,Luminor Due,Available,GBP,7956.2699999999995,7631.1900000000005,6300.0,1190751.66
PAM01124,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01124-luminor-due.html,7000.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/21/64/96/3/2164963.png,Luminor Due,UK,Luminor Due,Available,GBP,8840.3,8479.1,7000.0,1323057.4
PAM01387,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01387-luminor-due.html,7100.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/LX/gr/vc/i1/Rd/ah/0R/1o/M-/Hb/Zw/LXgrvci1Rdah0R1oM-HbZw.png,Luminor Due,UK,Luminor Due,Available,GBP,8966.59,8600.23,7100.0,1341958.22
PAM01539,PANERAI,https://www.panerai.com/gb/en/collections/watch-collection/luminor-due/pam01539-luminor-due.html,7100.0,2025,£,https://www.panerai.com/content/dam/rcq/pan/I2/0p/Zu/3Q/TK/uQ/1S/Vo/nF/r1/og/I20pZu3QTKuQ1SVonFr1og.png,Luminor Due,UK,Luminor Due,Available,GBP,8966.59,8600.23,7100.0,1341958.22
